order_id,user_id,order_ts,channel,order_status
O003352,U0286,2026-01-18 09:43:00,네이버,PAID
O003353,U0059,2026-01-18 10:14:00,네이버,PAID
O003354,U0227,2026-01-18 12:52:00,자사몰,PAID
O003355,U0163,2026-01-18 17:20:00,지그재그,PAID
O003356,U0292,2026-01-18 21:01:00,자사몰,PAID
O003357,U0000,2026-01-18 18:27:00,지그재그,PAID
O003358,U0183,2026-01-18 17:38:00,지그재그,PAID
O003359,U0024,2026-01-18 15:29:00,자사몰,PAID
O003360,U0190,2026-01-18 09:05:00,쿠팡,PAID
O003361,U0047,2026-01-18 15:42:00,에이블리,PAID
O003362,U0282,2026-01-18 14:14:00,자사몰,PAID
O003363,U0204,2026-01-18 11:40:00,네이버,PAID
O003364,U0255,2026-01-18 11:20:00,지그재그,PAID
O003365,U0094,2026-01-18 11:57:00,자사몰,PAID
O003366,U0002,2026-01-18 13:05:00,네이버,PAID
O003367,U0169,2026-01-18 22:25:00,자사몰,PAID
O003368,U0161,2026-01-18 22:37:00,쿠팡,PAID
O003369,U0288,2026-01-18 09:10:00,지그재그,PAID
O003370,U0122,2026-01-18 12:14:00,에이블리,PAID
O003371,U0149,2026-01-18 12:54:00,자사몰,PAID
O003372,U0071,2026-01-18 12:02:00,쿠팡,PAID
O003373,U0222,2026-01-18 20:39:00,자사몰,PAID
O003374,U0080,2026-01-18 22:08:00,네이버,PAID
O003375,U0277,2026-01-18 11:57:00,에이블리,PAID
O003376,U0207,2026-01-18 12:30:00,자사몰,PAID
O003377,U0064,2026-01-18 21:02:00,지그재그,PAID
O003378,U0023,2026-01-18 21:52:00,자사몰,PAID
O003379,U0299,2026-01-18 18:15:00,자사몰,PAID
O003380,U0115,2026-01-18 16:05:00,쿠팡,PAID
O003381,U0297,2026-01-18 15:06:00,네이버,PAID
O003382,U0192,2026-01-18 19:17:00,네이버,PAID
O003383,U0188,2026-01-18 18:19:00,자사몰,PAID
O003384,U0073,2026-01-18 13:50:00,자사몰,PAID
O003385,U0111,2026-01-18 12:05:00,자사몰,PAID
O003386,U0273,2026-01-18 13:21:00,네이버,PAID
O003387,U0125,2026-01-18 21:47:00,쿠팡,PAID
O003388,U0180,2026-01-18 18:44:00,자사몰,PAID
O003389,U0255,2026-01-18 15:45:00,쿠팡,PAID
O003390,U0241,2026-01-18 21:26:00,네이버,PAID
O003391,U0081,2026-01-18 22:44:00,쿠팡,PAID
O003392,U0208,2026-01-18 21:46:00,네이버,PAID
O003393,U0058,2026-01-18 19:35:00,자사몰,PAID
O003394,U0244,2026-01-18 12:21:00,네이버,PAID
O003395,U0276,2026-01-18 11:04:00,자사몰,PAID
O003396,U0145,2026-01-18 14:26:00,네이버,PAID
O003397,U0077,2026-01-18 12:01:00,네이버,PAID
O003398,U0125,2026-01-18 17:36:00,쿠팡,PAID
O003399,U0106,2026-01-18 15:22:00,자사몰,PAID
O003400,U0194,2026-01-18 12:08:00,자사몰,PAID
O003401,U0052,2026-01-18 17:12:00,쿠팡,PAID
O003402,U0036,2026-01-18 14:57:00,지그재그,PAID
O003403,U0140,2026-01-18 09:52:00,네이버,PAID
O003404,U0149,2026-01-18 16:55:00,자사몰,PAID
O003405,U0188,2026-01-18 11:31:00,자사몰,PAID
O003406,U0176,2026-01-18 21:58:00,자사몰,PAID
O003407,U0200,2026-01-18 21:24:00,자사몰,PAID
O003408,U0150,2026-01-18 11:10:00,쿠팡,PAID
O003409,U0188,2026-01-18 09:19:00,지그재그,PAID
O003410,U0211,2026-01-19 18:26:00,쿠팡,PAID
O003411,U0056,2026-01-19 19:03:00,자사몰,PAID
O003412,U0213,2026-01-19 11:38:00,네이버,PAID
O003413,U0225,2026-01-19 12:16:00,쿠팡,PAID
O003414,U0037,2026-01-19 10:19:00,자사몰,PAID
O003415,U0002,2026-01-19 21:12:00,자사몰,PAID
O003416,U0003,2026-01-19 14:31:00,자사몰,PAID
O003417,U0070,2026-01-19 22:33:00,자사몰,PAID
O003418,U0117,2026-01-19 17:08:00,네이버,PAID
O003419,U0073,2026-01-19 12:28:00,네이버,PAID
O003420,U0290,2026-01-19 13:20:00,네이버,PAID
O003421,U0204,2026-01-19 16:00:00,네이버,PAID
O003422,U0071,2026-01-19 21:51:00,지그재그,PAID
O003423,U0070,2026-01-19 22:09:00,지그재그,PAID
O003424,U0265,2026-01-19 13:08:00,자사몰,PAID
O003425,U0278,2026-01-19 21:13:00,자사몰,PAID
O003426,U0195,2026-01-19 21:32:00,자사몰,PAID
O003427,U0207,2026-01-19 20:40:00,쿠팡,PAID
O003428,U0171,2026-01-19 13:38:00,네이버,PAID
O003429,U0068,2026-01-19 14:58:00,자사몰,PAID
O003430,U0026,2026-01-19 12:09:00,자사몰,PAID
O003431,U0047,2026-01-19 12:23:00,에이블리,PAID
O003432,U0000,2026-01-19 14:18:00,자사몰,PAID
O003433,U0271,2026-01-19 20:41:00,네이버,PAID
O003434,U0260,2026-01-19 21:46:00,쿠팡,PAID
O003435,U0144,2026-01-19 12:04:00,자사몰,PAID
O003436,U0174,2026-01-19 12:53:00,자사몰,PAID
O003437,U0052,2026-01-19 19:13:00,자사몰,PAID
O003438,U0258,2026-01-19 09:39:00,자사몰,PAID
O003439,U0264,2026-01-19 15:18:00,에이블리,PAID
O003440,U0230,2026-01-19 09:05:00,쿠팡,PAID
O003441,U0052,2026-01-19 18:33:00,쿠팡,PAID
O003442,U0247,2026-01-19 15:05:00,네이버,PAID
O003443,U0217,2026-01-19 17:27:00,에이블리,PAID
O003444,U0197,2026-01-19 18:47:00,쿠팡,PAID
O003445,U0081,2026-01-19 16:55:00,쿠팡,PAID
O003446,U0170,2026-01-19 17:13:00,에이블리,PAID
O003447,U0276,2026-01-19 14:27:00,자사몰,PAID
O003448,U0186,2026-01-19 12:37:00,에이블리,PAID
O003449,U0083,2026-01-19 15:25:00,자사몰,PAID
O003450,U0246,2026-01-19 09:04:00,자사몰,PAID
O003451,U0217,2026-01-19 16:38:00,쿠팡,PAID
O003452,U0103,2026-01-19 21:32:00,자사몰,PAID
O003453,U0236,2026-01-19 21:24:00,자사몰,PAID
O003454,U0113,2026-01-19 10:40:00,자사몰,PAID
O003455,U0084,2026-01-19 22:33:00,자사몰,PAID
O003456,U0122,2026-01-19 17:29:00,자사몰,PAID
O003457,U0288,2026-01-19 11:56:00,에이블리,PAID
O003458,U0114,2026-01-19 20:54:00,쿠팡,PAID
O003459,U0240,2026-01-19 20:48:00,쿠팡,PAID
O003460,U0149,2026-01-19 11:44:00,자사몰,PAID
O003461,U0199,2026-01-19 21:38:00,자사몰,PAID
O003462,U0074,2026-01-19 22:09:00,자사몰,PAID
O003463,U0148,2026-01-19 19:03:00,쿠팡,PAID
O003464,U0228,2026-01-19 10:48:00,에이블리,PAID
O003465,U0218,2026-01-19 19:37:00,에이블리,PAID
O003466,U0222,2026-01-19 15:25:00,자사몰,PAID
O003467,U0193,2026-01-19 12:12:00,쿠팡,PAID
O003468,U0187,2026-01-19 22:53:00,자사몰,PAID
O003469,U0194,2026-01-19 14:12:00,네이버,PAID
O003470,U0065,2026-01-19 18:04:00,지그재그,PAID
O003471,U0006,2026-01-20 14:44:00,쿠팡,PAID
O003472,U0058,2026-01-20 21:40:00,자사몰,PAID
O003473,U0168,2026-01-20 20:06:00,자사몰,PAID
O003474,U0077,2026-01-20 09:32:00,쿠팡,PAID
O003475,U0292,2026-01-20 19:16:00,네이버,PAID
O003476,U0284,2026-01-20 12:14:00,에이블리,PAID
O003477,U0105,2026-01-20 10:38:00,자사몰,PAID
O003478,U0241,2026-01-20 22:16:00,쿠팡,PAID
O003479,U0211,2026-01-20 15:54:00,에이블리,PAID
O003480,U0106,2026-01-20 16:44:00,자사몰,PAID
O003481,U0186,2026-01-20 17:09:00,자사몰,PAID
O003482,U0085,2026-01-20 16:42:00,에이블리,PAID
O003483,U0072,2026-01-20 15:42:00,자사몰,PAID
O003484,U0193,2026-01-20 14:05:00,네이버,PAID
O003485,U0143,2026-01-20 11:31:00,자사몰,PAID
O003486,U0101,2026-01-20 14:57:00,에이블리,PAID
O003487,U0195,2026-01-20 21:53:00,쿠팡,PAID
O003488,U0019,2026-01-20 17:52:00,쿠팡,PAID
O003489,U0058,2026-01-20 21:19:00,네이버,PAID
O003490,U0118,2026-01-20 13:04:00,자사몰,PAID
O003491,U0092,2026-01-20 09:39:00,네이버,PAID
O003492,U0112,2026-01-20 15:27:00,네이버,PAID
O003493,U0087,2026-01-20 19:01:00,쿠팡,PAID
O003494,U0219,2026-01-20 14:54:00,쿠팡,PAID
O003495,U0234,2026-01-20 13:49:00,지그재그,PAID
O003496,U0112,2026-01-20 22:55:00,자사몰,PAID
O003497,U0108,2026-01-20 20:15:00,네이버,PAID
O003498,U0103,2026-01-20 18:32:00,네이버,PAID
O003499,U0063,2026-01-20 11:42:00,네이버,PAID
O003500,U0208,2026-01-20 14:41:00,네이버,PAID
O003501,U0218,2026-01-20 22:06:00,쿠팡,PAID
O003502,U0064,2026-01-20 17:51:00,네이버,PAID
O003503,U0269,2026-01-20 19:22:00,에이블리,PAID
O003504,U0082,2026-01-20 15:11:00,쿠팡,PAID
O003505,U0222,2026-01-20 22:44:00,쿠팡,PAID
O003506,U0099,2026-01-20 15:05:00,쿠팡,PAID
O003507,U0275,2026-01-20 09:29:00,에이블리,PAID
O003508,U0274,2026-01-20 14:21:00,자사몰,PAID
O003509,U0222,2026-01-20 18:53:00,자사몰,PAID
O003510,U0285,2026-01-20 20:34:00,자사몰,PAID
O003511,U0148,2026-01-20 16:06:00,자사몰,PAID
O003512,U0282,2026-01-20 18:04:00,쿠팡,PAID
O003513,U0180,2026-01-20 14:51:00,지그재그,PAID
O003514,U0058,2026-01-20 13:33:00,지그재그,PAID
O003515,U0184,2026-01-20 09:45:00,네이버,PAID
O003516,U0092,2026-01-20 16:35:00,쿠팡,PAID
O003517,U0025,2026-01-20 19:01:00,네이버,PAID
O003518,U0076,2026-01-20 09:04:00,자사몰,PAID
O003519,U0018,2026-01-20 11:36:00,쿠팡,PAID
O003520,U0176,2026-01-20 11:10:00,자사몰,PAID
O003521,U0107,2026-01-20 19:35:00,지그재그,PAID
O003522,U0006,2026-01-20 16:40:00,네이버,PAID
O003523,U0088,2026-01-20 19:45:00,에이블리,PAID
O003524,U0293,2026-01-20 12:30:00,쿠팡,PAID
O003525,U0167,2026-01-20 21:44:00,쿠팡,PAID
O003526,U0156,2026-01-20 19:38:00,자사몰,PAID
O003527,U0253,2026-01-20 20:24:00,자사몰,PAID
O003528,U0185,2026-01-20 13:23:00,네이버,PAID
O003529,U0143,2026-01-20 15:57:00,자사몰,PAID
O003530,U0214,2026-01-20 22:32:00,자사몰,PAID
O003531,U0259,2026-01-20 13:35:00,자사몰,PAID
O003532,U0180,2026-01-20 15:40:00,네이버,PAID
O003533,U0110,2026-01-20 15:53:00,쿠팡,PAID
O003534,U0235,2026-01-20 17:30:00,쿠팡,PAID
O003535,U0148,2026-01-20 21:56:00,자사몰,PAID
O003536,U0287,2026-01-20 22:41:00,자사몰,PAID
O003537,U0220,2026-01-20 20:21:00,에이블리,PAID
O003538,U0156,2026-01-20 09:23:00,자사몰,PAID
O003539,U0237,2026-01-20 22:00:00,자사몰,PAID
O003540,U0100,2026-01-20 20:29:00,쿠팡,PAID
O003541,U0072,2026-01-20 18:20:00,지그재그,PAID
O003542,U0002,2026-01-20 09:04:00,자사몰,PAID
O003543,U0179,2026-01-20 09:43:00,자사몰,PAID
O003544,U0153,2026-01-20 09:42:00,에이블리,PAID
O003545,U0116,2026-01-20 11:58:00,지그재그,PAID
O003546,U0119,2026-01-20 21:31:00,지그재그,PAID
O003547,U0096,2026-01-21 20:46:00,자사몰,PAID
O003548,U0014,2026-01-21 22:10:00,자사몰,PAID
O003549,U0135,2026-01-21 15:53:00,자사몰,PAID
O003550,U0056,2026-01-21 17:23:00,네이버,PAID
O003551,U0179,2026-01-21 14:05:00,자사몰,PAID
O003552,U0020,2026-01-21 22:58:00,네이버,PAID
O003553,U0244,2026-01-21 13:22:00,네이버,PAID
O003554,U0232,2026-01-21 21:26:00,네이버,PAID
O003555,U0055,2026-01-21 12:15:00,쿠팡,PAID
O003556,U0044,2026-01-21 22:30:00,네이버,PAID
O003557,U0085,2026-01-21 13:56:00,네이버,PAID
O003558,U0263,2026-01-21 10:32:00,자사몰,PAID
O003559,U0007,2026-01-21 09:27:00,쿠팡,PAID
O003560,U0220,2026-01-21 21:54:00,자사몰,PAID
O003561,U0037,2026-01-21 16:03:00,쿠팡,PAID
O003562,U0276,2026-01-21 22:08:00,자사몰,PAID
O003563,U0116,2026-01-21 10:11:00,네이버,PAID
O003564,U0271,2026-01-21 17:02:00,에이블리,PAID
O003565,U0046,2026-01-21 19:09:00,네이버,PAID
O003566,U0124,2026-01-21 14:02:00,쿠팡,PAID
O003567,U0054,2026-01-21 11:30:00,자사몰,PAID
O003568,U0238,2026-01-21 18:04:00,자사몰,PAID
O003569,U0146,2026-01-21 12:57:00,네이버,PAID
O003570,U0153,2026-01-21 18:23:00,자사몰,PAID
O003571,U0080,2026-01-21 18:30:00,네이버,PAID
O003572,U0164,2026-01-21 11:43:00,자사몰,PAID
O003573,U0064,2026-01-21 21:21:00,자사몰,PAID
O003574,U0057,2026-01-21 11:43:00,지그재그,PAID
O003575,U0117,2026-01-21 11:10:00,지그재그,PAID
O003576,U0038,2026-01-21 16:13:00,네이버,PAID
O003577,U0058,2026-01-21 14:08:00,네이버,PAID
O003578,U0000,2026-01-21 13:22:00,쿠팡,PAID
O003579,U0041,2026-01-21 12:03:00,자사몰,PAID
O003580,U0090,2026-01-21 21:41:00,자사몰,PAID
O003581,U0286,2026-01-21 18:02:00,쿠팡,PAID
O003582,U0028,2026-01-21 14:32:00,자사몰,PAID
O003583,U0121,2026-01-21 09:17:00,네이버,PAID
O003584,U0105,2026-01-21 19:44:00,자사몰,PAID
O003585,U0074,2026-01-21 15:34:00,자사몰,PAID
O003586,U0281,2026-01-21 16:11:00,네이버,PAID
O003587,U0051,2026-01-21 13:24:00,자사몰,PAID
O003588,U0076,2026-01-21 12:34:00,자사몰,PAID
O003589,U0120,2026-01-21 21:35:00,자사몰,PAID
O003590,U0198,2026-01-21 20:49:00,쿠팡,PAID
O003591,U0004,2026-01-21 18:43:00,자사몰,PAID
O003592,U0245,2026-01-21 20:24:00,에이블리,PAID
O003593,U0156,2026-01-21 15:30:00,네이버,PAID
O003594,U0131,2026-01-21 10:49:00,네이버,PAID
O003595,U0233,2026-01-21 12:17:00,자사몰,PAID
O003596,U0272,2026-01-21 14:06:00,지그재그,PAID
O003597,U0056,2026-01-21 18:48:00,지그재그,PAID
O003598,U0155,2026-01-21 14:26:00,자사몰,PAID
O003599,U0176,2026-01-21 22:07:00,자사몰,PAID
O003600,U0040,2026-01-21 16:46:00,자사몰,PAID
O003601,U0256,2026-01-21 21:09:00,쿠팡,PAID
O003602,U0054,2026-01-21 15:48:00,자사몰,PAID
O003603,U0112,2026-01-21 14:23:00,에이블리,PAID
O003604,U0268,2026-01-21 13:52:00,쿠팡,PAID
O003605,U0147,2026-01-21 10:19:00,네이버,PAID
O003606,U0090,2026-01-21 12:46:00,쿠팡,PAID
O003607,U0056,2026-01-21 16:26:00,자사몰,PAID
O003608,U0052,2026-01-21 13:32:00,자사몰,PAID
O003609,U0272,2026-01-21 12:56:00,네이버,PAID
O003610,U0160,2026-01-21 18:24:00,자사몰,PAID
O003611,U0011,2026-01-21 17:35:00,자사몰,PAID
O003612,U0112,2026-01-21 18:58:00,쿠팡,PAID
O003613,U0040,2026-01-21 18:11:00,네이버,PAID
O003614,U0058,2026-01-21 11:30:00,네이버,PAID
O003615,U0143,2026-01-21 13:03:00,자사몰,PAID
O003616,U0296,2026-01-21 17:28:00,자사몰,PAID
O003617,U0265,2026-01-21 10:34:00,자사몰,PAID
O003618,U0205,2026-01-22 22:52:00,네이버,PAID
O003619,U0266,2026-01-22 22:36:00,네이버,PAID
O003620,U0229,2026-01-22 09:20:00,네이버,PAID
O003621,U0056,2026-01-22 22:26:00,자사몰,PAID
O003622,U0048,2026-01-22 17:42:00,쿠팡,PAID
O003623,U0221,2026-01-22 12:40:00,자사몰,PAID
O003624,U0208,2026-01-22 10:26:00,지그재그,PAID
O003625,U0187,2026-01-22 16:52:00,지그재그,PAID
O003626,U0052,2026-01-22 13:38:00,쿠팡,PAID
O003627,U0259,2026-01-22 18:53:00,자사몰,PAID
O003628,U0297,2026-01-22 09:25:00,지그재그,PAID
O003629,U0058,2026-01-22 19:52:00,네이버,PAID
O003630,U0252,2026-01-22 21:43:00,자사몰,PAID
O003631,U0099,2026-01-22 10:51:00,쿠팡,PAID
O003632,U0269,2026-01-22 18:02:00,자사몰,PAID
O003633,U0028,2026-01-22 19:10:00,자사몰,PAID
O003634,U0170,2026-01-22 14:44:00,쿠팡,PAID
O003635,U0280,2026-01-22 10:09:00,네이버,PAID
O003636,U0111,2026-01-22 11:09:00,네이버,PAID
O003637,U0035,2026-01-22 20:47:00,지그재그,PAID
O003638,U0034,2026-01-22 22:57:00,네이버,PAID
O003639,U0215,2026-01-22 10:52:00,지그재그,PAID
O003640,U0207,2026-01-22 10:44:00,지그재그,PAID
O003641,U0133,2026-01-22 10:52:00,자사몰,PAID
O003642,U0162,2026-01-22 14:24:00,자사몰,PAID
O003643,U0004,2026-01-22 21:30:00,지그재그,PAID
O003644,U0172,2026-01-22 18:02:00,네이버,PAID
O003645,U0156,2026-01-22 21:37:00,자사몰,PAID
O003646,U0016,2026-01-22 20:39:00,쿠팡,PAID
O003647,U0235,2026-01-22 21:57:00,쿠팡,PAID
O003648,U0047,2026-01-22 17:04:00,쿠팡,PAID
O003649,U0098,2026-01-22 16:01:00,에이블리,PAID
O003650,U0150,2026-01-22 20:58:00,에이블리,PAID
O003651,U0087,2026-01-22 13:06:00,네이버,PAID
O003652,U0117,2026-01-22 09:26:00,지그재그,PAID
O003653,U0160,2026-01-22 09:06:00,자사몰,PAID
O003654,U0148,2026-01-22 13:48:00,자사몰,PAID
O003655,U0015,2026-01-22 13:15:00,자사몰,PAID
O003656,U0224,2026-01-22 20:57:00,쿠팡,PAID
O003657,U0218,2026-01-22 14:26:00,네이버,PAID
O003658,U0145,2026-01-22 16:22:00,자사몰,PAID
O003659,U0033,2026-01-22 16:02:00,지그재그,PAID
O003660,U0153,2026-01-22 10:43:00,지그재그,PAID
O003661,U0091,2026-01-22 10:42:00,자사몰,PAID
O003662,U0196,2026-01-22 13:11:00,자사몰,PAID
O003663,U0018,2026-01-22 11:15:00,네이버,PAID
O003664,U0298,2026-01-22 15:38:00,네이버,PAID
O003665,U0119,2026-01-22 15:05:00,자사몰,PAID
O003666,U0277,2026-01-22 12:38:00,네이버,PAID
O003667,U0118,2026-01-22 13:08:00,네이버,PAID
O003668,U0150,2026-01-22 15:43:00,자사몰,PAID
O003669,U0103,2026-01-22 19:33:00,지그재그,PAID
O003670,U0131,2026-01-22 14:06:00,자사몰,PAID
O003671,U0130,2026-01-22 17:27:00,네이버,PAID
O003672,U0089,2026-01-22 20:35:00,자사몰,PAID
O003673,U0283,2026-01-22 09:28:00,자사몰,PAID
O003674,U0011,2026-01-22 14:10:00,쿠팡,PAID
O003675,U0267,2026-01-22 14:38:00,지그재그,PAID
O003676,U0004,2026-01-22 15:51:00,자사몰,PAID
O003677,U0049,2026-01-22 16:25:00,지그재그,PAID
O003678,U0281,2026-01-22 09:02:00,쿠팡,PAID
O003679,U0140,2026-01-22 17:29:00,자사몰,PAID
O003680,U0205,2026-01-22 17:27:00,네이버,PAID
O003681,U0296,2026-01-22 09:26:00,자사몰,PAID
O003682,U0011,2026-01-22 22:54:00,지그재그,PAID
O003683,U0225,2026-01-22 10:01:00,에이블리,PAID
O003684,U0229,2026-01-22 15:30:00,자사몰,PAID
O003685,U0000,2026-01-22 10:34:00,네이버,PAID
O003686,U0049,2026-01-22 19:18:00,자사몰,PAID
O003687,U0092,2026-01-23 20:13:00,자사몰,PAID
O003688,U0222,2026-01-23 14:01:00,쿠팡,PAID
O003689,U0008,2026-01-23 21:26:00,네이버,PAID
O003690,U0117,2026-01-23 13:02:00,쿠팡,PAID
O003691,U0135,2026-01-23 21:35:00,에이블리,PAID
O003692,U0274,2026-01-23 14:51:00,쿠팡,PAID
O003693,U0066,2026-01-23 22:43:00,자사몰,PAID
O003694,U0251,2026-01-23 11:48:00,쿠팡,PAID
O003695,U0036,2026-01-23 21:48:00,네이버,PAID
O003696,U0208,2026-01-23 22:03:00,지그재그,PAID
O003697,U0179,2026-01-23 20:53:00,자사몰,PAID
O003698,U0224,2026-01-23 15:38:00,쿠팡,PAID
O003699,U0106,2026-01-23 13:41:00,자사몰,PAID
O003700,U0250,2026-01-23 17:24:00,쿠팡,PAID
O003701,U0198,2026-01-23 11:03:00,자사몰,PAID
O003702,U0144,2026-01-23 18:16:00,자사몰,PAID
O003703,U0125,2026-01-23 17:04:00,자사몰,PAID
O003704,U0215,2026-01-23 20:53:00,자사몰,PAID
O003705,U0112,2026-01-23 16:19:00,지그재그,PAID
O003706,U0219,2026-01-23 15:56:00,자사몰,PAID
O003707,U0227,2026-01-23 20:02:00,쿠팡,PAID
O003708,U0250,2026-01-23 13:50:00,지그재그,PAID
O003709,U0139,2026-01-23 19:15:00,네이버,PAID
O003710,U0070,2026-01-23 22:12:00,쿠팡,PAID
O003711,U0014,2026-01-23 21:15:00,에이블리,PAID
O003712,U0243,2026-01-23 13:55:00,자사몰,PAID
O003713,U0239,2026-01-23 13:38:00,자사몰,PAID
O003714,U0241,2026-01-23 19:49:00,네이버,PAID
O003715,U0016,2026-01-23 09:36:00,네이버,PAID
O003716,U0190,2026-01-23 20:32:00,자사몰,PAID
O003717,U0125,2026-01-23 21:21:00,쿠팡,PAID
O003718,U0175,2026-01-23 12:55:00,에이블리,PAID
O003719,U0016,2026-01-23 19:48:00,네이버,PAID
O003720,U0292,2026-01-23 10:03:00,네이버,PAID
O003721,U0185,2026-01-23 10:05:00,지그재그,PAID
O003722,U0290,2026-01-23 15:53:00,쿠팡,PAID
O003723,U0162,2026-01-23 20:28:00,쿠팡,PAID
O003724,U0039,2026-01-23 13:30:00,자사몰,PAID
O003725,U0209,2026-01-23 19:00:00,쿠팡,PAID
O003726,U0210,2026-01-23 19:54:00,자사몰,PAID
O003727,U0075,2026-01-23 09:47:00,네이버,PAID
O003728,U0175,2026-01-23 18:23:00,에이블리,PAID
O003729,U0141,2026-01-23 20:14:00,네이버,PAID
O003730,U0294,2026-01-23 16:27:00,네이버,PAID
O003731,U0246,2026-01-23 18:34:00,네이버,PAID
O003732,U0181,2026-01-23 10:34:00,자사몰,PAID
O003733,U0157,2026-01-23 12:13:00,쿠팡,PAID
O003734,U0256,2026-01-23 13:29:00,자사몰,PAID
O003735,U0001,2026-01-23 18:16:00,자사몰,PAID
O003736,U0085,2026-01-23 12:50:00,에이블리,PAID
O003737,U0042,2026-01-23 20:43:00,쿠팡,PAID
O003738,U0158,2026-01-23 22:31:00,에이블리,PAID
O003739,U0187,2026-01-23 19:12:00,자사몰,PAID
O003740,U0100,2026-01-23 15:49:00,자사몰,PAID
O003741,U0269,2026-01-23 14:40:00,네이버,PAID
O003742,U0167,2026-01-23 18:51:00,자사몰,PAID
O003743,U0155,2026-01-23 19:50:00,네이버,PAID
O003744,U0283,2026-01-23 14:23:00,에이블리,PAID
O003745,U0091,2026-01-23 12:54:00,자사몰,PAID
O003746,U0292,2026-01-23 20:48:00,자사몰,PAID
O003747,U0272,2026-01-23 13:55:00,자사몰,PAID
O003748,U0088,2026-01-23 11:06:00,자사몰,PAID
O003749,U0237,2026-01-23 12:48:00,네이버,PAID
O003750,U0052,2026-01-23 17:20:00,자사몰,PAID
O003751,U0044,2026-01-23 15:05:00,자사몰,PAID
O003752,U0182,2026-01-23 22:03:00,자사몰,PAID
O003753,U0157,2026-01-23 16:28:00,자사몰,PAID
O003754,U0024,2026-01-23 20:26:00,네이버,PAID
O003755,U0160,2026-01-23 15:47:00,자사몰,PAID
O003756,U0156,2026-01-23 13:07:00,자사몰,PAID
O003757,U0050,2026-01-23 18:54:00,자사몰,PAID
O003758,U0042,2026-01-23 20:51:00,에이블리,PAID
O003759,U0195,2026-01-23 15:44:00,에이블리,PAID
O003760,U0269,2026-01-23 11:42:00,네이버,PAID
O003761,U0207,2026-01-23 15:52:00,쿠팡,PAID
O003762,U0255,2026-01-23 19:25:00,자사몰,PAID
O003763,U0291,2026-01-23 11:01:00,네이버,PAID
O003764,U0044,2026-01-23 09:22:00,네이버,PAID
O003765,U0180,2026-01-24 21:08:00,쿠팡,PAID
O003766,U0074,2026-01-24 19:42:00,자사몰,PAID
O003767,U0252,2026-01-24 13:51:00,네이버,PAID
O003768,U0074,2026-01-24 10:18:00,네이버,PAID
O003769,U0022,2026-01-24 17:56:00,자사몰,PAID
O003770,U0075,2026-01-24 17:25:00,에이블리,PAID
O003771,U0088,2026-01-24 22:11:00,네이버,PAID
O003772,U0153,2026-01-24 13:28:00,지그재그,PAID
O003773,U0174,2026-01-24 18:01:00,자사몰,PAID
O003774,U0299,2026-01-24 15:25:00,쿠팡,PAID
O003775,U0168,2026-01-24 14:27:00,네이버,PAID
O003776,U0271,2026-01-24 17:28:00,쿠팡,PAID
O003777,U0121,2026-01-24 15:42:00,자사몰,PAID
O003778,U0011,2026-01-24 10:51:00,지그재그,PAID
O003779,U0004,2026-01-24 16:53:00,에이블리,PAID
O003780,U0040,2026-01-24 18:00:00,네이버,PAID
O003781,U0131,2026-01-24 17:37:00,지그재그,PAID
O003782,U0125,2026-01-24 20:36:00,쿠팡,PAID
O003783,U0062,2026-01-24 21:36:00,자사몰,PAID
O003784,U0287,2026-01-24 14:56:00,자사몰,PAID
O003785,U0110,2026-01-24 22:36:00,네이버,PAID
O003786,U0252,2026-01-24 17:16:00,자사몰,PAID
O003787,U0270,2026-01-24 15:53:00,네이버,PAID
O003788,U0076,2026-01-24 11:23:00,쿠팡,PAID
O003789,U0095,2026-01-24 11:33:00,지그재그,PAID
O003790,U0056,2026-01-24 11:15:00,쿠팡,PAID
O003791,U0261,2026-01-24 15:34:00,쿠팡,PAID
O003792,U0216,2026-01-24 15:40:00,쿠팡,PAID
O003793,U0204,2026-01-24 21:35:00,자사몰,PAID
O003794,U0294,2026-01-24 18:30:00,자사몰,PAID
O003795,U0041,2026-01-24 14:57:00,에이블리,PAID
O003796,U0081,2026-01-24 20:39:00,에이블리,PAID
O003797,U0141,2026-01-24 19:04:00,자사몰,PAID
O003798,U0197,2026-01-24 11:27:00,네이버,PAID
O003799,U0060,2026-01-24 18:31:00,네이버,PAID
O003800,U0182,2026-01-24 10:49:00,네이버,PAID
O003801,U0057,2026-01-24 16:33:00,네이버,PAID
O003802,U0004,2026-01-24 09:36:00,에이블리,PAID
O003803,U0094,2026-01-24 10:25:00,자사몰,PAID
O003804,U0167,2026-01-24 19:40:00,쿠팡,PAID
O003805,U0143,2026-01-24 21:47:00,네이버,PAID
O003806,U0085,2026-01-24 15:35:00,쿠팡,PAID
O003807,U0130,2026-01-24 20:03:00,쿠팡,PAID
O003808,U0017,2026-01-24 21:13:00,자사몰,PAID
O003809,U0036,2026-01-24 14:55:00,지그재그,PAID
O003810,U0269,2026-01-24 20:31:00,자사몰,PAID
O003811,U0139,2026-01-24 09:22:00,쿠팡,PAID
O003812,U0020,2026-01-24 15:31:00,네이버,PAID
O003813,U0206,2026-01-24 11:31:00,네이버,PAID
O003814,U0105,2026-01-24 20:54:00,자사몰,PAID
O003815,U0054,2026-01-24 11:45:00,쿠팡,PAID
O003816,U0078,2026-01-24 14:47:00,지그재그,PAID
O003817,U0182,2026-01-24 20:56:00,에이블리,PAID
