order_product_id,order_id,user_id,order_ts,channel,product_id,qty,gross_amount,discount_amount,net_sales_amount,influencer_id,coupon_id
OPO003220_P008,O003220,U0190,2026-01-16 14:40:00,자사몰,P008,1,120000,3000,117000,,C001
OPO003221_P004,O003221,U0199,2026-01-16 16:58:00,자사몰,P004,1,79000,0,79000,,
OPO003222_P005,O003222,U0241,2026-01-16 15:11:00,네이버,P005,1,69000,0,69000,,
OPO003223_P010,O003223,U0293,2026-01-16 13:41:00,자사몰,P010,1,38000,0,38000,,
OPO003224_P002,O003224,U0058,2026-01-16 16:00:00,쿠팡,P002,1,89000,0,89000,,
OPO003225_P001,O003225,U0039,2026-01-16 10:25:00,쿠팡,P001,1,49000,0,49000,,
OPO003226_P004,O003226,U0146,2026-01-16 10:14:00,지그재그,P004,1,79000,0,79000,,
OPO003227_P013,O003227,U0245,2026-01-16 09:45:00,자사몰,P013,1,149000,0,149000,,
OPO003228_P002,O003228,U0249,2026-01-16 13:01:00,지그재그,P002,1,89000,0,89000,,
OPO003229_P003,O003229,U0064,2026-01-16 13:42:00,쿠팡,P003,1,59000,0,59000,,
OPO003230_P014,O003230,U0014,2026-01-16 15:54:00,지그재그,P014,1,85000,0,85000,,
OPO003231_P002,O003231,U0294,2026-01-16 18:24:00,네이버,P002,1,89000,8900,80100,,C003
OPO003232_P006,O003232,U0212,2026-01-16 16:07:00,자사몰,P006,1,45000,0,45000,,
OPO003233_P005,O003233,U0211,2026-01-16 10:00:00,쿠팡,P005,1,69000,0,69000,,
OPO003234_P012,O003234,U0123,2026-01-16 21:58:00,자사몰,P012,1,65000,0,65000,,
OPO003235_P009,O003235,U0065,2026-01-16 20:14:00,자사몰,P009,1,98000,0,98000,,
OPO003236_P006,O003236,U0037,2026-01-16 12:46:00,지그재그,P006,1,45000,0,45000,,
OPO003237_P007,O003237,U0215,2026-01-16 18:47:00,쿠팡,P007,1,32000,0,32000,,
OPO003238_P006,O003238,U0036,2026-01-16 19:19:00,자사몰,P006,1,45000,3000,42000,,C001
OPO003239_P007,O003239,U0084,2026-01-16 21:54:00,자사몰,P007,1,32000,0,32000,,
OPO003240_P013,O003240,U0202,2026-01-16 15:56:00,에이블리,P013,1,149000,0,149000,,
OPO003241_P002,O003241,U0026,2026-01-16 15:15:00,자사몰,P002,1,89000,0,89000,,
OPO003242_P014,O003242,U0034,2026-01-16 21:48:00,쿠팡,P014,1,85000,0,85000,,
OPO003243_P007,O003243,U0171,2026-01-16 21:10:00,자사몰,P007,1,32000,0,32000,,
OPO003244_P009,O003244,U0192,2026-01-16 13:51:00,지그재그,P009,1,98000,3000,95000,,C001
OPO003245_P005,O003245,U0280,2026-01-16 11:47:00,자사몰,P005,1,69000,0,69000,,
OPO003245_P001,O003245,U0280,2026-01-16 11:47:00,자사몰,P001,1,49000,0,49000,,
OPO003246_P014,O003246,U0106,2026-01-16 21:17:00,지그재그,P014,1,85000,0,85000,,
OPO003247_P008,O003247,U0281,2026-01-16 11:11:00,자사몰,P008,1,120000,3000,117000,,C001
OPO003248_P005,O003248,U0240,2026-01-16 12:04:00,네이버,P005,1,69000,3000,66000,,C002
OPO003249_P003,O003249,U0042,2026-01-16 16:18:00,자사몰,P003,1,59000,3000,56000,,C001
OPO003250_P007,O003250,U0133,2026-01-16 18:29:00,네이버,P007,1,32000,0,32000,,
OPO003251_P004,O003251,U0162,2026-01-16 11:55:00,자사몰,P004,1,79000,3000,76000,,C001
OPO003252_P008,O003252,U0124,2026-01-16 19:27:00,쿠팡,P008,1,120000,3000,117000,,C002
OPO003253_P008,O003253,U0191,2026-01-17 09:06:00,쿠팡,P008,1,120000,0,120000,,
OPO003254_P001,O003254,U0124,2026-01-17 12:37:00,자사몰,P001,1,49000,0,49000,,
OPO003255_P010,O003255,U0128,2026-01-17 16:34:00,자사몰,P010,1,38000,3800,34200,,C003
OPO003256_P000,O003256,U0248,2026-01-17 10:35:00,네이버,P000,1,29000,0,29000,,
OPO003257_P005,O003257,U0207,2026-01-17 14:27:00,네이버,P005,1,69000,0,69000,,
OPO003258_P002,O003258,U0027,2026-01-17 17:41:00,쿠팡,P002,1,89000,0,89000,,
OPO003258_P013,O003258,U0027,2026-01-17 17:41:00,쿠팡,P013,1,149000,0,149000,,
OPO003259_P001,O003259,U0296,2026-01-17 12:59:00,네이버,P001,1,49000,0,49000,,
OPO003259_P005,O003259,U0296,2026-01-17 12:59:00,네이버,P005,1,69000,0,69000,,
OPO003260_P000,O003260,U0091,2026-01-17 12:00:00,네이버,P000,1,29000,3000,26000,,C001
OPO003261_P005,O003261,U0257,2026-01-17 14:41:00,쿠팡,P005,1,69000,0,69000,,
OPO003262_P011,O003262,U0009,2026-01-17 22:08:00,네이버,P011,1,55000,3000,52000,,C001
OPO003263_P005,O003263,U0078,2026-01-17 15:30:00,자사몰,P005,1,69000,3000,66000,,C001
OPO003264_P014,O003264,U0289,2026-01-17 10:55:00,자사몰,P014,1,85000,8500,76500,,C003
OPO003265_P000,O003265,U0265,2026-01-17 11:54:00,자사몰,P000,1,29000,3000,26000,,C001
OPO003266_P002,O003266,U0066,2026-01-17 11:03:00,자사몰,P002,1,89000,0,89000,,
OPO003267_P013,O003267,U0048,2026-01-17 20:39:00,에이블리,P013,1,149000,3000,146000,,C002
OPO003268_P003,O003268,U0131,2026-01-17 12:14:00,쿠팡,P003,1,59000,3000,56000,,C001
OPO003269_P003,O003269,U0092,2026-01-17 10:50:00,쿠팡,P003,1,59000,0,59000,,
OPO003270_P005,O003270,U0130,2026-01-17 22:26:00,자사몰,P005,1,69000,3000,66000,,C001
OPO003271_P007,O003271,U0256,2026-01-17 21:51:00,자사몰,P007,1,32000,0,32000,,
OPO003272_P003,O003272,U0002,2026-01-17 18:32:00,자사몰,P003,1,59000,3000,56000,,C002
OPO003273_P010,O003273,U0298,2026-01-17 12:27:00,에이블리,P010,1,38000,0,38000,,
OPO003274_P005,O003274,U0124,2026-01-17 18:35:00,자사몰,P005,1,69000,3000,66000,,C001
OPO003275_P011,O003275,U0118,2026-01-17 22:49:00,자사몰,P011,1,55000,3000,52000,,C001
OPO003276_P004,O003276,U0206,2026-01-17 14:36:00,자사몰,P004,1,79000,0,79000,,
OPO003276_P007,O003276,U0206,2026-01-17 14:36:00,자사몰,P007,1,32000,0,32000,,
OPO003277_P010,O003277,U0199,2026-01-17 14:50:00,에이블리,P010,1,38000,0,38000,,
OPO003278_P005,O003278,U0213,2026-01-17 10:17:00,쿠팡,P005,1,69000,3000,66000,,C001
OPO003279_P012,O003279,U0297,2026-01-17 11:18:00,네이버,P012,1,65000,0,65000,,
OPO003279_P004,O003279,U0297,2026-01-17 11:18:00,네이버,P004,1,79000,0,79000,,
OPO003280_P003,O003280,U0201,2026-01-17 14:42:00,쿠팡,P003,1,59000,0,59000,,
OPO003281_P008,O003281,U0208,2026-01-17 19:56:00,자사몰,P008,1,120000,0,120000,,
OPO003282_P012,O003282,U0127,2026-01-17 12:56:00,자사몰,P012,1,65000,0,65000,,
OPO003282_P006,O003282,U0127,2026-01-17 12:56:00,자사몰,P006,1,45000,0,45000,,
OPO003283_P010,O003283,U0077,2026-01-17 14:30:00,자사몰,P010,1,38000,0,38000,,
OPO003284_P003,O003284,U0214,2026-01-17 20:40:00,에이블리,P003,1,59000,0,59000,,
OPO003285_P008,O003285,U0108,2026-01-17 13:26:00,에이블리,P008,1,120000,0,120000,,
OPO003286_P006,O003286,U0126,2026-01-17 09:26:00,네이버,P006,1,45000,0,45000,,
OPO003287_P009,O003287,U0075,2026-01-17 16:37:00,자사몰,P009,1,98000,0,98000,,
OPO003288_P013,O003288,U0279,2026-01-17 10:26:00,네이버,P013,1,149000,14900,134100,,C003
OPO003289_P011,O003289,U0042,2026-01-17 21:32:00,자사몰,P011,1,55000,0,55000,,
OPO003290_P002,O003290,U0014,2026-01-17 16:51:00,자사몰,P002,1,89000,0,89000,,
OPO003291_P001,O003291,U0241,2026-01-17 21:53:00,네이버,P001,1,49000,3000,46000,,C002
OPO003292_P002,O003292,U0246,2026-01-17 20:01:00,에이블리,P002,1,89000,0,89000,,
OPO003293_P004,O003293,U0140,2026-01-17 10:08:00,쿠팡,P004,1,79000,0,79000,,
OPO003293_P006,O003293,U0140,2026-01-17 10:08:00,쿠팡,P006,1,45000,0,45000,,
OPO003294_P010,O003294,U0152,2026-01-17 16:25:00,네이버,P010,1,38000,3000,35000,,C001
OPO003295_P011,O003295,U0296,2026-01-17 19:10:00,에이블리,P011,1,55000,3000,52000,,C002
OPO003296_P002,O003296,U0105,2026-01-17 12:38:00,에이블리,P002,1,89000,0,89000,,
OPO003297_P000,O003297,U0299,2026-01-17 18:40:00,지그재그,P000,1,29000,0,29000,,
OPO003297_P003,O003297,U0299,2026-01-17 18:40:00,지그재그,P003,1,59000,0,59000,,
OPO003298_P010,O003298,U0293,2026-01-17 22:42:00,자사몰,P010,1,38000,3000,35000,,C002
OPO003299_P006,O003299,U0196,2026-01-17 18:29:00,네이버,P006,1,45000,0,45000,,
OPO003300_P003,O003300,U0013,2026-01-17 17:14:00,쿠팡,P003,1,59000,0,59000,,
OPO003301_P012,O003301,U0016,2026-01-17 15:06:00,자사몰,P012,1,65000,0,65000,,
OPO003302_P009,O003302,U0014,2026-01-17 21:45:00,자사몰,P009,1,98000,3000,95000,,C002
OPO003303_P003,O003303,U0041,2026-01-17 12:17:00,자사몰,P003,1,59000,0,59000,,
OPO003303_P007,O003303,U0041,2026-01-17 12:17:00,자사몰,P007,1,32000,0,32000,,
OPO003304_P010,O003304,U0214,2026-01-17 19:51:00,지그재그,P010,1,38000,3000,35000,,C002
OPO003305_P004,O003305,U0144,2026-01-17 18:34:00,자사몰,P004,1,79000,3000,76000,,C001
OPO003306_P001,O003306,U0036,2026-01-17 16:38:00,지그재그,P001,1,49000,0,49000,,
OPO003307_P009,O003307,U0278,2026-01-17 15:00:00,자사몰,P009,1,98000,0,98000,,
OPO003307_P010,O003307,U0278,2026-01-17 15:00:00,자사몰,P010,1,38000,0,38000,,
OPO003308_P014,O003308,U0042,2026-01-17 09:54:00,네이버,P014,1,85000,0,85000,,
OPO003309_P013,O003309,U0019,2026-01-17 17:53:00,자사몰,P013,1,149000,0,149000,,
OPO003309_P006,O003309,U0019,2026-01-17 17:53:00,자사몰,P006,1,45000,0,45000,,
OPO003310_P014,O003310,U0206,2026-01-17 09:47:00,에이블리,P014,1,85000,0,85000,,
OPO003310_P009,O003310,U0206,2026-01-17 09:47:00,에이블리,P009,1,98000,0,98000,,
OPO003311_P004,O003311,U0126,2026-01-17 10:54:00,자사몰,P004,1,79000,0,79000,,
OPO003312_P000,O003312,U0168,2026-01-17 13:56:00,자사몰,P000,1,29000,3000,26000,,C001
OPO003313_P001,O003313,U0217,2026-01-17 16:36:00,자사몰,P001,1,49000,0,49000,,
OPO003313_P007,O003313,U0217,2026-01-17 16:36:00,자사몰,P007,1,32000,0,32000,,
OPO003314_P005,O003314,U0051,2026-01-17 17:24:00,자사몰,P005,1,69000,0,69000,,
OPO003315_P003,O003315,U0050,2026-01-17 10:50:00,지그재그,P003,1,59000,0,59000,,
OPO003316_P000,O003316,U0050,2026-01-17 13:59:00,쿠팡,P000,1,29000,0,29000,,
OPO003316_P002,O003316,U0050,2026-01-17 13:59:00,쿠팡,P002,1,89000,0,89000,,
OPO003317_P008,O003317,U0237,2026-01-17 09:10:00,네이버,P008,1,120000,0,120000,,
OPO003317_P014,O003317,U0237,2026-01-17 09:10:00,네이버,P014,1,85000,0,85000,,
OPO003318_P007,O003318,U0045,2026-01-17 10:08:00,자사몰,P007,1,32000,0,32000,,
OPO003318_P013,O003318,U0045,2026-01-17 10:08:00,자사몰,P013,1,149000,0,149000,,
OPO003319_P012,O003319,U0162,2026-01-17 16:59:00,자사몰,P012,1,65000,0,65000,,
OPO003320_P007,O003320,U0109,2026-01-17 16:54:00,에이블리,P007,1,32000,0,32000,,
OPO003321_P001,O003321,U0219,2026-01-17 10:15:00,자사몰,P001,1,49000,3000,46000,,C002
OPO003322_P001,O003322,U0154,2026-01-17 10:42:00,네이버,P001,1,49000,0,49000,,
OPO003322_P012,O003322,U0154,2026-01-17 10:42:00,네이버,P012,1,65000,0,65000,,
OPO003323_P004,O003323,U0146,2026-01-17 19:09:00,자사몰,P004,1,79000,0,79000,,
OPO003324_P005,O003324,U0038,2026-01-17 10:58:00,네이버,P005,1,69000,3000,66000,,C002
OPO003325_P008,O003325,U0221,2026-01-17 11:24:00,에이블리,P008,1,120000,3000,117000,,C001
OPO003326_P011,O003326,U0085,2026-01-17 11:48:00,에이블리,P011,1,55000,0,55000,,
OPO003327_P011,O003327,U0038,2026-01-17 19:23:00,자사몰,P011,1,55000,0,55000,,
OPO003328_P008,O003328,U0238,2026-01-17 18:45:00,쿠팡,P008,1,120000,0,120000,,
OPO003329_P009,O003329,U0183,2026-01-17 18:18:00,쿠팡,P009,1,98000,3000,95000,,C001
OPO003330_P006,O003330,U0189,2026-01-17 19:44:00,자사몰,P006,1,45000,0,45000,,
OPO003331_P014,O003331,U0205,2026-01-17 14:49:00,자사몰,P014,1,85000,8500,76500,,C003
OPO003332_P006,O003332,U0229,2026-01-17 10:29:00,네이버,P006,1,45000,3000,42000,,C002
OPO003333_P007,O003333,U0207,2026-01-17 13:24:00,자사몰,P007,1,32000,0,32000,,
OPO003333_P000,O003333,U0207,2026-01-17 13:24:00,자사몰,P000,1,29000,0,29000,,
OPO003334_P013,O003334,U0042,2026-01-18 19:58:00,자사몰,P013,1,149000,14900,134100,,C003
OPO003335_P000,O003335,U0193,2026-01-18 15:55:00,쿠팡,P000,1,29000,0,29000,,
OPO003336_P000,O003336,U0262,2026-01-18 21:06:00,쿠팡,P000,1,29000,0,29000,,
OPO003336_P010,O003336,U0262,2026-01-18 21:06:00,쿠팡,P010,1,38000,0,38000,,
OPO003337_P012,O003337,U0210,2026-01-18 18:03:00,쿠팡,P012,1,65000,0,65000,,
OPO003338_P002,O003338,U0248,2026-01-18 11:00:00,자사몰,P002,1,89000,3000,86000,,C002
OPO003339_P003,O003339,U0062,2026-01-18 21:42:00,자사몰,P003,1,59000,3000,56000,,C001
OPO003340_P007,O003340,U0089,2026-01-18 13:00:00,쿠팡,P007,1,32000,0,32000,,
OPO003341_P004,O003341,U0079,2026-01-18 14:38:00,쿠팡,P004,1,79000,3000,76000,,C001
OPO003342_P012,O003342,U0019,2026-01-18 17:17:00,네이버,P012,1,65000,3000,62000,,C001
OPO003343_P013,O003343,U0052,2026-01-18 12:22:00,네이버,P013,1,149000,0,149000,,
OPO003344_P002,O003344,U0160,2026-01-18 21:28:00,자사몰,P002,1,89000,0,89000,,
OPO003344_P012,O003344,U0160,2026-01-18 21:28:00,자사몰,P012,1,65000,0,65000,,
OPO003345_P004,O003345,U0067,2026-01-18 09:50:00,에이블리,P004,1,79000,0,79000,,
OPO003345_P001,O003345,U0067,2026-01-18 09:50:00,에이블리,P001,1,49000,0,49000,,
OPO003346_P007,O003346,U0184,2026-01-18 17:02:00,에이블리,P007,1,32000,0,32000,,
OPO003347_P000,O003347,U0014,2026-01-18 17:01:00,자사몰,P000,1,29000,3000,26000,,C001
OPO003347_P004,O003347,U0014,2026-01-18 17:01:00,자사몰,P004,1,79000,3000,76000,,C001
OPO003348_P012,O003348,U0168,2026-01-18 10:39:00,자사몰,P012,1,65000,3000,62000,,C002
OPO003349_P006,O003349,U0048,2026-01-18 13:18:00,에이블리,P006,1,45000,0,45000,,
OPO003350_P002,O003350,U0147,2026-01-18 19:08:00,네이버,P002,1,89000,3000,86000,,C002
OPO003351_P012,O003351,U0284,2026-01-18 12:01:00,에이블리,P012,1,65000,0,65000,,
OPO003352_P007,O003352,U0286,2026-01-18 09:43:00,네이버,P007,1,32000,0,32000,,
OPO003352_P008,O003352,U0286,2026-01-18 09:43:00,네이버,P008,1,120000,0,120000,,
OPO003353_P009,O003353,U0059,2026-01-18 10:14:00,네이버,P009,1,98000,0,98000,,
OPO003353_P011,O003353,U0059,2026-01-18 10:14:00,네이버,P011,1,55000,0,55000,,
OPO003354_P009,O003354,U0227,2026-01-18 12:52:00,자사몰,P009,1,98000,0,98000,,
OPO003355_P014,O003355,U0163,2026-01-18 17:20:00,지그재그,P014,1,85000,0,85000,,
OPO003355_P007,O003355,U0163,2026-01-18 17:20:00,지그재그,P007,1,32000,0,32000,,
OPO003356_P004,O003356,U0292,2026-01-18 21:01:00,자사몰,P004,1,79000,7900,71100,,C003
OPO003357_P000,O003357,U0000,2026-01-18 18:27:00,지그재그,P000,1,29000,0,29000,,
OPO003358_P006,O003358,U0183,2026-01-18 17:38:00,지그재그,P006,1,45000,0,45000,,
OPO003358_P000,O003358,U0183,2026-01-18 17:38:00,지그재그,P000,1,29000,0,29000,,
OPO003359_P007,O003359,U0024,2026-01-18 15:29:00,자사몰,P007,1,32000,0,32000,,
OPO003360_P002,O003360,U0190,2026-01-18 09:05:00,쿠팡,P002,1,89000,0,89000,,
OPO003361_P004,O003361,U0047,2026-01-18 15:42:00,에이블리,P004,1,79000,0,79000,,
OPO003362_P008,O003362,U0282,2026-01-18 14:14:00,자사몰,P008,1,120000,3000,117000,,C001
OPO003363_P006,O003363,U0204,2026-01-18 11:40:00,네이버,P006,1,45000,3000,42000,,C001
OPO003364_P012,O003364,U0255,2026-01-18 11:20:00,지그재그,P012,1,65000,0,65000,,
OPO003364_P000,O003364,U0255,2026-01-18 11:20:00,지그재그,P000,1,29000,0,29000,,
OPO003365_P003,O003365,U0094,2026-01-18 11:57:00,자사몰,P003,1,59000,0,59000,,
OPO003366_P002,O003366,U0002,2026-01-18 13:05:00,네이버,P002,1,89000,0,89000,,
OPO003367_P005,O003367,U0169,2026-01-18 22:25:00,자사몰,P005,1,69000,0,69000,,
OPO003368_P006,O003368,U0161,2026-01-18 22:37:00,쿠팡,P006,1,45000,0,45000,,
OPO003368_P002,O003368,U0161,2026-01-18 22:37:00,쿠팡,P002,1,89000,0,89000,,
OPO003369_P005,O003369,U0288,2026-01-18 09:10:00,지그재그,P005,1,69000,0,69000,,
OPO003370_P009,O003370,U0122,2026-01-18 12:14:00,에이블리,P009,1,98000,0,98000,,
OPO003371_P010,O003371,U0149,2026-01-18 12:54:00,자사몰,P010,1,38000,0,38000,,
OPO003372_P014,O003372,U0071,2026-01-18 12:02:00,쿠팡,P014,1,85000,0,85000,,
OPO003373_P007,O003373,U0222,2026-01-18 20:39:00,자사몰,P007,1,32000,3000,29000,,C001
OPO003374_P001,O003374,U0080,2026-01-18 22:08:00,네이버,P001,1,49000,0,49000,,
OPO003375_P010,O003375,U0277,2026-01-18 11:57:00,에이블리,P010,1,38000,3000,35000,,C001
OPO003376_P013,O003376,U0207,2026-01-18 12:30:00,자사몰,P013,1,149000,0,149000,,
OPO003376_P000,O003376,U0207,2026-01-18 12:30:00,자사몰,P000,1,29000,0,29000,,
OPO003377_P001,O003377,U0064,2026-01-18 21:02:00,지그재그,P001,1,49000,3000,46000,,C001
OPO003377_P013,O003377,U0064,2026-01-18 21:02:00,지그재그,P013,1,149000,3000,146000,,C001
OPO003378_P002,O003378,U0023,2026-01-18 21:52:00,자사몰,P002,1,89000,3000,86000,,C001
OPO003379_P003,O003379,U0299,2026-01-18 18:15:00,자사몰,P003,1,59000,0,59000,,
OPO003380_P000,O003380,U0115,2026-01-18 16:05:00,쿠팡,P000,1,29000,3000,26000,,C001
OPO003381_P002,O003381,U0297,2026-01-18 15:06:00,네이버,P002,1,89000,0,89000,,
OPO003382_P001,O003382,U0192,2026-01-18 19:17:00,네이버,P001,1,49000,0,49000,,
OPO003383_P007,O003383,U0188,2026-01-18 18:19:00,자사몰,P007,1,32000,0,32000,,
OPO003384_P011,O003384,U0073,2026-01-18 13:50:00,자사몰,P011,1,55000,0,55000,,
OPO003385_P010,O003385,U0111,2026-01-18 12:05:00,자사몰,P010,1,38000,0,38000,,
OPO003385_P014,O003385,U0111,2026-01-18 12:05:00,자사몰,P014,1,85000,0,85000,,
OPO003386_P007,O003386,U0273,2026-01-18 13:21:00,네이버,P007,1,32000,0,32000,,
OPO003387_P004,O003387,U0125,2026-01-18 21:47:00,쿠팡,P004,1,79000,0,79000,,
OPO003388_P014,O003388,U0180,2026-01-18 18:44:00,자사몰,P014,1,85000,0,85000,,
OPO003388_P001,O003388,U0180,2026-01-18 18:44:00,자사몰,P001,1,49000,0,49000,,
OPO003389_P000,O003389,U0255,2026-01-18 15:45:00,쿠팡,P000,1,29000,0,29000,,
OPO003390_P000,O003390,U0241,2026-01-18 21:26:00,네이버,P000,1,29000,0,29000,,
OPO003391_P007,O003391,U0081,2026-01-18 22:44:00,쿠팡,P007,1,32000,0,32000,,
OPO003392_P002,O003392,U0208,2026-01-18 21:46:00,네이버,P002,1,89000,3000,86000,,C001
OPO003393_P007,O003393,U0058,2026-01-18 19:35:00,자사몰,P007,1,32000,3000,29000,,C002
OPO003394_P002,O003394,U0244,2026-01-18 12:21:00,네이버,P002,1,89000,3000,86000,,C001
OPO003395_P006,O003395,U0276,2026-01-18 11:04:00,자사몰,P006,1,45000,0,45000,,
OPO003395_P013,O003395,U0276,2026-01-18 11:04:00,자사몰,P013,1,149000,0,149000,,
OPO003396_P007,O003396,U0145,2026-01-18 14:26:00,네이버,P007,1,32000,3000,29000,,C001
OPO003397_P011,O003397,U0077,2026-01-18 12:01:00,네이버,P011,1,55000,5500,49500,,C003
OPO003398_P002,O003398,U0125,2026-01-18 17:36:00,쿠팡,P002,1,89000,3000,86000,,C002
OPO003398_P013,O003398,U0125,2026-01-18 17:36:00,쿠팡,P013,1,149000,3000,146000,,C002
OPO003399_P010,O003399,U0106,2026-01-18 15:22:00,자사몰,P010,1,38000,0,38000,,
OPO003400_P012,O003400,U0194,2026-01-18 12:08:00,자사몰,P012,1,65000,0,65000,,
OPO003400_P008,O003400,U0194,2026-01-18 12:08:00,자사몰,P008,1,120000,0,120000,,
OPO003401_P007,O003401,U0052,2026-01-18 17:12:00,쿠팡,P007,1,32000,0,32000,,
OPO003401_P006,O003401,U0052,2026-01-18 17:12:00,쿠팡,P006,1,45000,0,45000,,
OPO003402_P008,O003402,U0036,2026-01-18 14:57:00,지그재그,P008,1,120000,3000,117000,,C001
OPO003403_P005,O003403,U0140,2026-01-18 09:52:00,네이버,P005,1,69000,3000,66000,,C001
OPO003404_P003,O003404,U0149,2026-01-18 16:55:00,자사몰,P003,1,59000,0,59000,,
OPO003405_P004,O003405,U0188,2026-01-18 11:31:00,자사몰,P004,1,79000,0,79000,,
OPO003406_P013,O003406,U0176,2026-01-18 21:58:00,자사몰,P013,1,149000,0,149000,,
OPO003407_P006,O003407,U0200,2026-01-18 21:24:00,자사몰,P006,1,45000,3000,42000,,C001
OPO003408_P012,O003408,U0150,2026-01-18 11:10:00,쿠팡,P012,1,65000,0,65000,,
OPO003409_P002,O003409,U0188,2026-01-18 09:19:00,지그재그,P002,1,89000,0,89000,,
OPO003410_P008,O003410,U0211,2026-01-19 18:26:00,쿠팡,P008,1,120000,0,120000,,
OPO003411_P012,O003411,U0056,2026-01-19 19:03:00,자사몰,P012,1,65000,0,65000,,
OPO003411_P002,O003411,U0056,2026-01-19 19:03:00,자사몰,P002,1,89000,0,89000,,
OPO003412_P011,O003412,U0213,2026-01-19 11:38:00,네이버,P011,1,55000,0,55000,,
OPO003412_P005,O003412,U0213,2026-01-19 11:38:00,네이버,P005,1,69000,0,69000,,
OPO003413_P004,O003413,U0225,2026-01-19 12:16:00,쿠팡,P004,1,79000,0,79000,,
OPO003414_P012,O003414,U0037,2026-01-19 10:19:00,자사몰,P012,1,65000,0,65000,,
OPO003415_P007,O003415,U0002,2026-01-19 21:12:00,자사몰,P007,1,32000,0,32000,,
OPO003416_P007,O003416,U0003,2026-01-19 14:31:00,자사몰,P007,1,32000,0,32000,,
OPO003417_P010,O003417,U0070,2026-01-19 22:33:00,자사몰,P010,1,38000,3000,35000,,C001
OPO003418_P007,O003418,U0117,2026-01-19 17:08:00,네이버,P007,1,32000,0,32000,,
OPO003419_P014,O003419,U0073,2026-01-19 12:28:00,네이버,P014,1,85000,3000,82000,,C001
OPO003420_P014,O003420,U0290,2026-01-19 13:20:00,네이버,P014,1,85000,0,85000,,
OPO003421_P006,O003421,U0204,2026-01-19 16:00:00,네이버,P006,1,45000,0,45000,,
OPO003422_P003,O003422,U0071,2026-01-19 21:51:00,지그재그,P003,1,59000,3000,56000,,C001
OPO003423_P013,O003423,U0070,2026-01-19 22:09:00,지그재그,P013,1,149000,14900,134100,,C003
OPO003424_P004,O003424,U0265,2026-01-19 13:08:00,자사몰,P004,1,79000,0,79000,,
OPO003425_P007,O003425,U0278,2026-01-19 21:13:00,자사몰,P007,1,32000,0,32000,,
OPO003426_P011,O003426,U0195,2026-01-19 21:32:00,자사몰,P011,1,55000,0,55000,,
OPO003427_P003,O003427,U0207,2026-01-19 20:40:00,쿠팡,P003,1,59000,0,59000,,
OPO003428_P014,O003428,U0171,2026-01-19 13:38:00,네이버,P014,1,85000,0,85000,,
OPO003428_P006,O003428,U0171,2026-01-19 13:38:00,네이버,P006,1,45000,0,45000,,
OPO003429_P009,O003429,U0068,2026-01-19 14:58:00,자사몰,P009,1,98000,0,98000,,
OPO003430_P005,O003430,U0026,2026-01-19 12:09:00,자사몰,P005,1,69000,0,69000,,
OPO003431_P010,O003431,U0047,2026-01-19 12:23:00,에이블리,P010,1,38000,0,38000,,
OPO003432_P007,O003432,U0000,2026-01-19 14:18:00,자사몰,P007,1,32000,0,32000,,
OPO003433_P014,O003433,U0271,2026-01-19 20:41:00,네이버,P014,1,85000,8500,76500,,C003
OPO003434_P004,O003434,U0260,2026-01-19 21:46:00,쿠팡,P004,1,79000,3000,76000,,C001
OPO003435_P006,O003435,U0144,2026-01-19 12:04:00,자사몰,P006,1,45000,0,45000,,
OPO003436_P008,O003436,U0174,2026-01-19 12:53:00,자사몰,P008,1,120000,0,120000,,
OPO003437_P007,O003437,U0052,2026-01-19 19:13:00,자사몰,P007,1,32000,0,32000,,
OPO003438_P001,O003438,U0258,2026-01-19 09:39:00,자사몰,P001,1,49000,0,49000,,
OPO003439_P007,O003439,U0264,2026-01-19 15:18:00,에이블리,P007,1,32000,0,32000,,
OPO003440_P009,O003440,U0230,2026-01-19 09:05:00,쿠팡,P009,1,98000,3000,95000,,C001
OPO003440_P000,O003440,U0230,2026-01-19 09:05:00,쿠팡,P000,1,29000,3000,26000,,C001
OPO003441_P010,O003441,U0052,2026-01-19 18:33:00,쿠팡,P010,1,38000,0,38000,,
OPO003442_P008,O003442,U0247,2026-01-19 15:05:00,네이버,P008,1,120000,0,120000,,
OPO003443_P009,O003443,U0217,2026-01-19 17:27:00,에이블리,P009,1,98000,0,98000,,
OPO003444_P003,O003444,U0197,2026-01-19 18:47:00,쿠팡,P003,1,59000,0,59000,,
OPO003445_P005,O003445,U0081,2026-01-19 16:55:00,쿠팡,P005,1,69000,0,69000,,
OPO003446_P004,O003446,U0170,2026-01-19 17:13:00,에이블리,P004,1,79000,0,79000,,
OPO003447_P011,O003447,U0276,2026-01-19 14:27:00,자사몰,P011,1,55000,3000,52000,,C001
OPO003448_P012,O003448,U0186,2026-01-19 12:37:00,에이블리,P012,1,65000,0,65000,,
OPO003449_P001,O003449,U0083,2026-01-19 15:25:00,자사몰,P001,1,49000,0,49000,,
OPO003450_P008,O003450,U0246,2026-01-19 09:04:00,자사몰,P008,1,120000,0,120000,,
OPO003451_P000,O003451,U0217,2026-01-19 16:38:00,쿠팡,P000,1,29000,0,29000,,
OPO003451_P013,O003451,U0217,2026-01-19 16:38:00,쿠팡,P013,1,149000,0,149000,,
OPO003452_P002,O003452,U0103,2026-01-19 21:32:00,자사몰,P002,1,89000,0,89000,,
